order_id,user_id,account_age_days,order_value,user_avg_order_value,delivery_distance_km,order_hour,payment_method,gps_verified,address_verified,order_count_today,is_fake,rule_based_score
order_021092,user_8905,63,26897,30658,5.3,20,credit,True,True,1,False,0
order_002358,user_8086,350,72494,67427,7.4,13,ewallet,True,False,1,False,10
order_004665,user_3111,199,47534,49776,7.1,12,ewallet,True,True,3,False,0
order_024030,user_15922,8,214446,39731,13.8,3,cod,False,True,4,True,80
order_023807,user_1152,280,67672,67597,6.6,12,ewallet,True,True,3,False,0
order_025368,user_18892,2,122579,23119,14.4,12,cod,False,False,4,True,85
order_012320,user_5329,62,29367,25723,6.3,21,credit,True,True,1,False,0
order_008377,user_3650,131,37905,32504,7.2,11,cod,True,True,1,False,5
order_012410,user_6826,243,53769,49876,7.1,9,credit,True,True,2,False,0
order_025025,user_11861,6,210472,39280,10.6,1,cod,False,False,10,True,100
order_005708,user_7616,301,38193,46133,2.1,8,credit,True,True,3,False,0
order_015667,user_5034,255,36764,42286,7.1,16,ewallet,False,True,1,False,10
order_019984,user_5753,73,73355,65010,6.8,9,ewallet,True,True,3,False,0
order_009391,user_1084,105,61659,69427,3.6,17,ewallet,True,False,1,False,10
order_007177,user_1341,275,52729,56241,4.4,12,credit,True,True,3,False,0
order_018586,user_2803,216,57786,59560,1.2,10,credit,True,True,2,False,0
order_025812,user_13932,10,222493,22380,18.0,14,ewallet,False,False,8,True,80
order_002125,user_1732,228,25583,33335,6.6,11,ewallet,True,True,3,False,0
order_018283,user_6445,347,28204,35443,3.2,10,ewallet,True,True,1,False,0
order_005660,user_6687,315,29305,22662,8.0,10,credit,True,True,1,False,0
order_010010,user_1767,88,69943,74467,4.6,11,ewallet,True,True,1,False,0
order_003977,user_5132,215,54222,55332,1.3,23,credit,True,True,1,False,15
order_000733,user_5921,157,59281,63296,3.1,5,ewallet,True,True,1,False,15
order_010170,user_1690,58,42590,42099,2.8,20,ewallet,False,True,2,False,10
order_005197,user_7897,34,31720,38478,1.2,14,credit,True,True,1,False,0
order_025422,user_11966,6,243702,31655,10.2,5,credit,False,True,8,True,95
order_003764,user_3351,242,61977,62458,4.3,11,credit,True,True,3,False,0
order_000080,user_1339,167,62764,54082,6.3,9,ewallet,True,True,3,False,0
order_004562,user_1628,70,64394,59945,7.1,9,credit,True,True,1,False,0
order_002332,user_2437,361,66503,70558,2.9,0,ewallet,True,True,2,False,15
order_004507,user_1948,314,35175,31198,6.5,16,ewallet,True,True,1,False,0
order_011026,user_5431,230,51971,43685,7.3,8,credit,True,True,3,False,0
order_000334,user_7078,225,49209,45322,4.1,10,ewallet,True,True,1,False,0
order_012684,user_2470,211,38884,48751,3.6,7,ewallet,True,True,3,False,0
order_013373,user_2865,104,71730,70749,2.0,15,ewallet,True,True,1,False,0
order_020382,user_5827,279,48479,51486,7.3,8,credit,True,False,1,False,10
order_018863,user_8833,133,59889,65569,2.9,7,ewallet,True,True,3,False,0
order_019754,user_6268,79,45906,40977,6.5,12,credit,True,True,3,False,0
order_029040,user_14943,14,105664,35241,17.4,0,cod,True,True,9,True,70
order_021749,user_4055,116,47502,52776,7.4,9,cod,True,True,1,False,5
order_009076,user_8682,353,66781,64592,4.1,18,ewallet,True,True,2,False,0
order_005151,user_7805,216,56737,58814,3.1,20,ewallet,True,True,1,False,0
order_020677,user_3661,171,53532,52174,1.4,12,cod,True,True,1,False,5
order_019991,user_3964,169,35689,39543,6.6,21,credit,False,True,3,False,10
order_029235,user_15581,9,292094,25862,15.2,1,cod,True,False,4,True,80
order_006835,user_1539,245,46140,38197,3.8,6,cod,True,True,3,False,5
order_016168,user_5919,321,57293,65916,7.8,14,ewallet,True,True,1,False,0
order_016304,user_5762,215,30335,34467,5.5,17,ewallet,False,True,2,False,10
order_002373,user_7355,297,28242,30838,5.9,23,ewallet,True,True,1,False,15
order_022634,user_9113,114,27028,29745,4.1,11,ewallet,True,True,2,False,0
order_014975,user_6870,30,72753,75592,6.8,15,credit,True,False,2,False,10
order_023208,user_7343,222,52526,56533,5.4,0,ewallet,True,True,3,False,15
order_006178,user_5545,306,50339,42497,4.9,18,ewallet,True,True,2,False,0
order_006248,user_7253,326,37589,35722,6.5,11,ewallet,True,True,3,False,0
order_024196,user_12664,1,275586,25226,13.2,2,cod,False,False,4,True,100
order_004254,user_9169,285,32167,25961,3.1,15,credit,True,True,2,False,0
order_004290,user_5345,259,39819,46561,4.3,16,ewallet,False,True,1,False,10
order_012632,user_7679,342,53755,59196,5.9,15,ewallet,True,True,1,False,0
order_014113,user_9923,178,55689,52345,2.3,18,ewallet,True,True,1,False,0
order_013771,user_9721,31,58197,59174,5.2,21,ewallet,True,True,2,False,0
order_014266,user_9894,245,64012,67490,5.8,7,credit,True,True,3,False,0
order_020911,user_3707,130,40784,32392,3.8,11,ewallet,True,True,1,False,0
order_005401,user_4112,110,72953,74007,7.7,13,ewallet,False,True,2,False,10
order_000215,user_9802,231,59658,53830,6.1,9,ewallet,True,True,2,False,0
order_021725,user_3248,102,55278,61424,2.0,13,ewallet,True,True,1,False,0
order_025854,user_14762,2,223422,27011,11.1,13,cod,True,False,9,True,85
order_004802,user_2017,293,71582,68984,7.4,10,cod,True,True,2,False,5
order_022031,user_2286,335,73943,78559,7.8,17,ewallet,True,True,1,False,0
order_012576,user_7076,200,49822,45987,6.0,15,ewallet,True,True,1,False,0
order_028335,user_14931,14,283903,34013,15.0,4,ewallet,False,True,5,True,75
order_003155,user_3220,272,66331,68970,6.4,20,ewallet,True,True,2,False,0
order_014137,user_6266,237,29590,28567,5.7,20,cod,True,True,1,False,5
order_010770,user_8361,210,29692,26373,1.8,18,ewallet,True,False,3,False,10
order_013242,user_8735,253,58173,64424,3.3,13,ewallet,True,True,1,False,0
order_024703,user_11476,2,148688,32897,11.7,21,cod,True,False,4,True,75
order_000107,user_8606,184,67548,70927,1.8,5,ewallet,False,True,1,False,25
order_028216,user_18140,10,265202,33233,8.4,3,cod,True,False,9,True,75
order_027466,user_13978,6,192246,29895,9.3,22,ewallet,False,False,5,True,65
order_003405,user_3837,52,35601,38901,3.0,4,credit,True,True,2,False,15
order_016103,user_6203,171,57550,51594,7.5,10,credit,False,True,3,False,10
order_013832,user_8113,223,32666,26806,1.5,16,credit,False,True,1,False,10
order_007717,user_6229,322,40041,30484,1.5,14,ewallet,True,True,2,False,0
order_019589,user_1809,168,67421,59612,1.3,12,credit,True,True,1,False,0
order_013349,user_8284,138,32228,24498,2.9,12,ewallet,True,True,2,False,0
order_006633,user_2659,308,69458,70863,1.5,15,ewallet,True,True,1,False,0
order_028238,user_15438,6,163748,20868,16.4,6,cod,False,False,7,True,95
order_006526,user_3474,36,56770,51263,1.6,19,credit,True,True,1,False,0
order_022383,user_8225,80,34686,32066,7.8,13,ewallet,True,True,2,False,0
order_006388,user_8267,221,52768,50277,3.7,8,ewallet,True,True,1,False,0
order_020874,user_7152,247,29012,31383,6.7,5,ewallet,True,False,1,False,25
order_022226,user_6162,48,51680,59120,5.4,0,ewallet,True,True,1,False,15
order_020789,user_5659,214,49613,48336,2.1,4,ewallet,True,False,2,False,25
order_002977,user_1593,71,26753,34245,5.2,16,ewallet,True,True,1,False,0
order_001529,user_6067,197,38798,36684,4.2,17,ewallet,True,True,1,False,0
order_029081,user_18622,8,202490,22768,10.4,3,cod,False,True,4,True,80
order_025781,user_13418,7,145414,30146,11.8,23,cod,False,True,8,True,90
order_000966,user_5940,349,43809,45224,7.1,10,ewallet,True,True,3,False,0
order_026924,user_15920,3,297945,22132,11.3,6,cod,True,False,6,True,85
order_002925,user_8793,159,26418,35097,4.8,9,credit,True,True,1,False,0
order_009855,user_6570,270,63916,68972,4.8,16,cod,True,True,1,False,5
order_000456,user_2747,91,30143,36286,5.3,18,ewallet,True,True,2,False,0
order_021559,user_9583,229,64653,60742,5.3,17,ewallet,True,True,1,False,0
order_007054,user_6269,202,57989,54092,1.0,17,ewallet,True,True,1,False,0
order_010389,user_5460,185,69342,66603,4.4,12,ewallet,True,True,2,False,0
order_022442,user_1099,258,68702,68835,6.5,10,ewallet,True,True,3,False,0
order_026951,user_18922,12,120992,36079,13.8,22,cod,True,False,8,True,75
order_021323,user_1997,322,49762,55308,2.9,13,ewallet,True,True,2,False,0
order_023773,user_9391,261,44874,53855,7.7,18,ewallet,False,True,1,False,10
order_009287,user_3719,337,30258,40032,2.5,11,ewallet,True,True,1,False,0
order_029033,user_17162,5,248001,39605,14.3,3,cod,True,True,8,True,90
order_012021,user_1961,308,47270,53288,7.5,10,ewallet,True,True,2,False,0
order_024476,user_17578,13,223207,23638,13.9,3,cod,False,False,4,True,90
order_015305,user_3214,205,71681,76690,8.0,9,ewallet,True,True,2,False,0
order_016422,user_6526,302,25674,30841,5.8,9,credit,True,True,1,False,0
order_028085,user_11482,0,169497,35484,13.5,14,credit,False,True,6,True,80
order_026694,user_14688,11,252925,31782,9.6,20,cod,False,False,4,True,60
order_028579,user_12761,0,297615,26086,13.4,1,cod,False,True,6,True,100
order_028176,user_16457,7,290062,33014,15.5,2,cod,False,False,10,True,100
order_022890,user_1285,230,70772,77039,2.7,6,ewallet,True,True,2,False,0
order_003647,user_5483,111,29016,23640,7.2,14,ewallet,False,True,1,False,10
order_000501,user_4943,318,60758,57767,3.6,15,credit,True,True,3,False,0
order_012212,user_9589,119,49503,40608,2.4,9,credit,True,True,1,False,0
order_021708,user_2726,337,45789,39035,3.3,15,ewallet,False,True,1,False,10
order_022935,user_2433,138,59019,66137,7.8,12,credit,True,True,2,False,0
order_002099,user_4039,178,25916,24600,6.8,17,credit,True,True,2,False,0
order_013344,user_7518,250,67416,76736,4.4,22,credit,True,True,1,False,0
order_017553,user_9889,217,48105,53991,3.7,13,cod,True,True,1,False,5
order_010217,user_8684,182,53516,59026,7.8,18,credit,True,True,1,False,0
order_013581,user_5995,250,72666,65322,2.4,4,cod,False,True,1,False,30
order_008053,user_5672,289,62416,59863,6.3,12,cod,True,True,1,False,5
order_020869,user_2476,114,27697,28866,7.0,16,ewallet,False,True,1,False,10
order_023740,user_7231,153,40629,49410,4.6,9,credit,True,False,2,False,10
order_016675,user_1527,307,47179,43226,4.4,7,ewallet,False,True,3,False,10
order_025022,user_18184,14,271710,32002,14.7,22,cod,False,False,6,True,85
order_028951,user_17426,14,247809,37921,14.2,0,cod,False,False,9,True,100
order_022937,user_4835,296,71580,70091,3.6,18,ewallet,False,True,1,False,10
order_026493,user_19913,3,104594,32416,9.3,22,credit,False,False,10,True,75
order_009388,user_1428,131,60661,66872,7.9,9,ewallet,True,True,1,False,0
order_009658,user_2864,105,58798,51000,6.2,13,credit,False,True,2,False,10
order_015890,user_9143,95,31153,35649,3.7,8,cod,True,True,3,False,5
order_017410,user_1700,241,33819,25038,1.3,7,cod,True,True,2,False,5
order_019486,user_9499,256,35217,43793,1.7,10,ewallet,True,True,2,False,0
order_004053,user_8855,153,25165,29127,5.8,15,credit,True,True,1,False,0
order_009295,user_1173,87,44972,37274,1.7,20,credit,False,True,2,False,10
order_023901,user_9176,299,32917,27150,4.4,17,ewallet,False,True,1,False,10
order_003737,user_3810,163,46252,42693,8.0,3,ewallet,True,True,1,False,15
order_017192,user_1353,83,70390,68536,7.9,14,credit,True,True,3,False,0
order_024915,user_11980,14,171886,38249,8.1,5,cod,False,True,9,True,75
order_028661,user_17712,6,169723,26892,18.4,16,credit,False,False,7,True,90
order_014048,user_4440,328,41975,40625,2.1,4,ewallet,True,True,3,False,15
order_015502,user_8699,341,63476,67302,6.0,6,credit,True,True,1,False,0
order_026668,user_12756,6,224909,21574,14.5,21,cod,False,True,9,True,85
order_002756,user_3727,145,58066,63822,5.5,19,cod,True,True,2,False,5
order_003213,user_3827,201,31213,26351,1.6,16,credit,True,True,1,False,0
order_025690,user_16392,4,201207,29145,12.3,22,cod,False,False,8,True,95
order_015331,user_6666,152,38796,29521,1.5,9,ewallet,False,True,2,False,10
order_025072,user_19409,7,189023,39582,13.6,12,cod,False,True,4,True,65
order_024694,user_17812,9,294100,24633,14.4,4,cod,False,False,6,True,100
order_008409,user_4679,94,49234,51824,3.4,17,ewallet,True,True,2,False,0
order_004722,user_9553,72,37900,44287,7.6,11,credit,True,True,1,False,0
order_012440,user_2444,365,53824,55471,6.9,4,ewallet,True,True,3,False,15
order_011465,user_6516,129,32489,25274,2.8,8,ewallet,True,True,1,False,0
order_005966,user_9067,217,71492,79385,5.4,5,ewallet,False,True,1,False,25
order_011585,user_6862,59,58318,52880,5.9,13,credit,True,True,3,False,0
order_008255,user_5918,278,32297,28702,7.2,2,ewallet,True,True,3,False,15
order_017469,user_9733,237,37301,32450,2.1,17,ewallet,True,True,1,False,0
order_019376,user_6096,226,58788,49992,1.4,20,credit,False,True,3,False,10
order_004097,user_6889,278,41126,39648,6.7,19,ewallet,True,True,2,False,0
order_006460,user_7224,114,43489,33597,3.0,12,ewallet,True,True,3,False,0
order_025251,user_10939,9,177050,22605,13.9,14,credit,False,True,7,True,70
order_001566,user_5144,95,62789,58830,6.7,15,cod,True,True,1,False,5
order_007712,user_2374,232,32803,33678,5.6,5,ewallet,True,True,1,False,15
order_023444,user_1651,105,57518,56395,6.3,11,credit,False,True,3,False,10
order_029598,user_14875,13,201548,30418,17.0,15,cod,False,False,8,True,85
order_028409,user_18139,12,164983,38333,18.0,3,cod,False,False,4,True,90
order_007112,user_8892,112,72873,67440,7.4,9,credit,True,True,3,False,0
order_025243,user_19940,2,238900,33530,18.2,0,cod,False,True,6,True,100
order_015780,user_2280,172,47434,39005,6.5,10,ewallet,True,True,1,False,0
order_024188,user_15253,9,172146,28575,13.7,2,cod,False,False,9,True,100
order_022955,user_3307,99,30539,33694,5.2,10,credit,True,True,1,False,0
order_011156,user_5099,241,47523,54966,4.5,9,ewallet,True,True,1,False,0
order_017149,user_5553,289,49770,50774,3.3,14,cod,False,True,2,False,15
order_020508,user_8438,278,74508,66040,4.6,16,ewallet,True,True,3,False,0
order_023748,user_8990,172,55760,61774,1.6,18,credit,True,True,1,False,0
order_001781,user_2070,294,33308,31784,5.2,15,ewallet,True,True,3,False,0
order_009614,user_3512,32,73825,76976,1.0,11,credit,True,True,3,False,0
order_007464,user_1218,194,39068,45786,3.0,18,ewallet,True,True,2,False,0
order_004423,user_4367,173,51728,50129,5.7,18,ewallet,True,True,1,False,0
order_002680,user_3378,326,31172,23857,4.8,8,ewallet,True,True,1,False,0
order_011371,user_5800,294,47366,38914,5.5,4,ewallet,True,True,2,False,15
order_022022,user_2531,202,55169,53640,7.0,17,ewallet,True,True,3,False,0
order_003592,user_1004,341,28853,34321,2.1,3,credit,True,True,3,False,15
order_018930,user_2205,117,43644,48871,8.0,10,cod,True,True,3,False,5
order_008585,user_3233,307,73152,74197,3.2,17,cod,False,True,1,False,15
order_023413,user_7473,236,74889,82878,2.5,8,ewallet,True,True,1,False,0
order_018993,user_6571,156,65205,71289,7.0,9,ewallet,True,True,2,False,0
order_009417,user_5602,78,25138,28952,4.4,14,ewallet,True,True,1,False,0
order_002057,user_4709,277,58545,50183,1.7,15,ewallet,True,True,1,False,0
order_029404,user_14210,6,247470,25005,18.1,2,credit,False,False,5,True,95
order_004554,user_8833,185,69335,72259,6.7,7,cod,True,True,1,False,5
order_020056,user_8447,102,32448,25159,2.8,18,ewallet,False,True,3,False,10
order_010086,user_6902,116,51131,44185,7.0,19,cod,True,True,3,False,5
order_000642,user_4897,89,27696,28071,5.0,13,ewallet,True,True,2,False,0
order_005362,user_2456,227,35588,27784,1.4,17,ewallet,False,True,1,False,10
order_017535,user_1990,116,73500,69131,4.9,12,credit,False,True,1,False,10
order_004428,user_7802,120,45707,36839,5.8,12,ewallet,True,True,2,False,0
order_022225,user_1562,50,61354,52591,3.5,16,ewallet,True,True,1,False,0
order_016077,user_1708,89,62742,72674,6.0,11,credit,True,True,2,False,0
order_024322,user_16059,5,185444,39380,12.5,12,ewallet,False,False,8,True,90
order_017943,user_8451,166,25425,30203,3.0,11,ewallet,True,True,1,False,0
order_004430,user_1508,298,29495,22501,7.2,0,ewallet,True,True,3,False,15
order_024590,user_11725,4,111467,35702,14.5,5,ewallet,True,False,7,True,95
order_003775,user_6163,220,38462,36163,6.8,14,credit,True,True,1,False,0
order_005855,user_6969,355,34092,25874,3.1,13,ewallet,True,True,2,False,0
order_021865,user_4641,94,56875,49833,2.7,13,ewallet,False,True,2,False,10
order_011588,user_8057,335,36086,38438,6.0,16,ewallet,True,True,1,False,0
order_023461,user_3457,128,57567,56991,2.9,19,credit,False,True,1,False,10
order_013055,user_4509,327,56562,58746,1.8,5,ewallet,False,False,1,False,35
order_022957,user_2844,114,71098,78762,1.4,3,ewallet,True,True,1,False,15
order_010495,user_7199,177,74256,66798,6.2,19,credit,True,True,1,False,0
order_014551,user_2056,261,56043,55847,4.5,13,ewallet,True,True,1,False,0
order_001616,user_8629,342,70691,62707,5.7,11,ewallet,True,False,1,False,10
order_003974,user_4775,290,41405,39495,6.2,19,ewallet,True,True,2,False,0
order_028070,user_16943,2,128758,23903,8.7,12,cod,False,False,7,True,80
order_022757,user_3039,94,59034,68005,7.0,17,credit,True,True,1,False,0
order_015204,user_7931,194,43000,46623,2.5,17,ewallet,True,True,1,False,0
order_028430,user_16626,7,192956,22970,9.8,16,cod,False,False,8,True,70
order_021999,user_1230,265,59525,68372,2.0,6,credit,True,True,1,False,0
order_001562,user_2701,352,26103,31514,2.5,17,ewallet,False,True,2,False,10
order_023963,user_8211,35,66349,65042,3.0,13,ewallet,True,False,2,False,10
order_009816,user_9613,263,40611,46158,4.2,11,cod,True,True,3,False,5
order_019436,user_3645,220,34901,37915,7.8,12,cod,True,True,1,False,5
order_018293,user_7268,303,64408,64212,3.0,17,credit,True,True,1,False,0
order_021787,user_4509,42,63431,71684,5.5,10,credit,True,False,1,False,10
order_003598,user_8939,196,47326,55060,3.4,23,ewallet,True,True,1,False,15
order_024669,user_10233,0,176965,36704,18.3,16,credit,False,True,10,True,80
order_000395,user_9747,176,52681,43099,4.7,3,ewallet,True,True,2,False,15
order_019423,user_5976,280,61593,54491,6.6,20,credit,True,True,2,False,0
order_014663,user_2808,116,39302,47895,2.9,2,ewallet,True,False,1,False,25
order_028754,user_12883,1,134438,31581,16.9,6,cod,False,True,5,True,75
order_004403,user_8130,121,34983,35144,5.3,16,ewallet,True,False,2,False,10
order_017955,user_4281,279,57564,54090,3.0,21,ewallet,True,True,2,False,0
order_025815,user_18478,8,288827,32992,14.7,0,credit,False,False,5,True,85
order_008832,user_2957,193,31124,32180,7.2,8,ewallet,True,True,2,False,0
order_016102,user_3170,177,55605,46449,5.6,13,credit,True,True,1,False,0
order_025509,user_17638,4,138791,26816,16.2,3,cod,False,False,6,True,100
order_018002,user_3289,244,52722,45938,4.1,19,ewallet,True,True,1,False,0
order_005718,user_4205,46,45579,41302,5.6,18,ewallet,False,True,2,False,10
order_023798,user_5036,96,38922,29754,3.9,20,credit,True,True,2,False,0
order_029757,user_10384,2,122652,22931,17.1,23,credit,False,False,5,True,95
order_002058,user_7250,284,30742,36444,4.1,12,ewallet,True,True,1,False,0
order_015598,user_6674,39,30130,33274,5.2,10,cod,True,True,3,False,5
order_022072,user_5297,242,55425,57231,5.2,16,ewallet,True,True,3,False,0
order_013776,user_2221,135,40336,49329,2.0,10,ewallet,True,False,1,False,10
order_029389,user_19387,4,185817,33384,17.5,14,cod,False,False,10,True,95
order_012430,user_2496,346,70740,78196,4.2,13,ewallet,True,True,1,False,0
order_029294,user_13795,6,253574,33170,9.3,23,cod,False,False,10,True,95
order_029554,user_18966,3,117608,33514,18.8,0,cod,True,False,4,True,90
order_026857,user_18113,9,229079,22977,11.9,1,cod,False,True,6,True,90
order_022751,user_6996,195,36987,36202,5.8,11,ewallet,True,True,2,False,0
order_020113,user_5228,321,51836,58670,3.3,14,credit,True,True,2,False,0
order_021723,user_7776,163,72673,76799,4.5,21,cod,False,True,1,False,15
order_004099,user_3860,103,45377,51579,4.9,16,ewallet,False,True,2,False,10
order_026316,user_14061,14,254957,37832,13.4,11,cod,False,True,5,True,65
order_022800,user_4467,63,69323,71437,5.2,14,ewallet,True,True,3,False,0
order_029595,user_10027,12,205912,24929,16.2,5,credit,False,False,5,True,85
order_014350,user_8919,223,38714,35593,7.0,14,credit,True,False,1,False,10
order_022030,user_2926,306,67397,70926,2.1,16,credit,True,True,2,False,0
order_027382,user_17944,4,127698,28463,16.1,3,cod,False,False,8,True,100
order_001409,user_6135,291,31264,33851,6.3,16,ewallet,True,True,3,False,0
order_000974,user_1886,84,68433,77491,1.5,19,credit,True,True,1,False,0
order_015584,user_4039,106,54383,58297,3.5,15,ewallet,False,True,2,False,10
order_011218,user_4763,105,66456,62337,2.8,23,credit,True,False,1,False,25
order_019527,user_3501,54,28135,37917,4.0,16,ewallet,True,True,2,False,0
order_008205,user_1385,96,57333,62506,7.3,23,ewallet,True,True,2,False,15
order_027379,user_11013,14,259540,27198,11.8,5,cod,False,False,4,True,90
order_017657,user_5559,72,39554,45377,4.6,19,ewallet,True,False,3,False,10
order_003679,user_9487,239,58132,53334,7.2,18,cod,True,True,2,False,5
order_005682,user_5023,68,27628,20177,1.3,19,ewallet,True,True,1,False,0
order_013716,user_2626,252,70582,79260,6.4,16,cod,True,True,2,False,5
order_019778,user_3645,248,71699,73397,4.1,9,credit,True,True,1,False,0
order_010654,user_5939,103,33333,25982,6.3,18,cod,False,True,3,False,15
order_023628,user_2032,103,47374,39595,5.9,18,ewallet,True,True,3,False,0
order_007855,user_4293,284,68901,69248,1.1,11,cod,True,True,3,False,5
order_019686,user_9068,45,66235,64642,1.3,10,ewallet,True,True,1,False,0
order_008213,user_9640,310,66311,59596,1.7,23,ewallet,True,True,2,False,15
order_027412,user_15726,5,186970,37099,18.3,15,cod,True,False,6,True,85
order_000595,user_4552,336,66817,60807,6.0,7,credit,True,True,3,False,0
order_004550,user_6203,76,65215,63265,5.3,21,ewallet,True,True,1,False,0
order_019395,user_2944,154,36026,44163,6.6,16,ewallet,True,True,2,False,0
order_010044,user_9844,36,57823,60389,3.7,6,credit,True,False,2,False,10
order_020829,user_5806,289,49766,42578,3.1,12,credit,True,True,1,False,0
order_008109,user_9432,268,30064,37383,4.7,8,credit,True,True,3,False,0
order_002474,user_5858,206,74194,77480,2.4,19,ewallet,True,True,2,False,0
order_006102,user_2101,185,49930,43633,7.5,13,cod,True,True,1,False,5
order_021729,user_7125,140,59149,53598,7.8,16,ewallet,True,True,1,False,0
order_001923,user_7520,300,66126,58971,4.5,8,ewallet,True,True,1,False,0
order_013385,user_7825,192,53102,47819,4.5,13,credit,True,True,1,False,0
order_028344,user_12069,9,120517,24311,14.5,22,cod,True,True,10,True,65
order_027266,user_18176,14,165219,33416,18.2,17,credit,False,False,10,True,80
order_006261,user_7820,227,53171,59861,5.6,11,ewallet,True,True,1,False,0
order_008143,user_3184,286,29672,35843,2.1,9,credit,True,True,1,False,0
order_020331,user_2244,165,43130,46600,5.9,18,ewallet,True,True,3,False,0
order_017731,user_8693,221,67778,72347,4.7,16,ewallet,True,True,1,False,0
order_017234,user_5620,40,39898,37537,4.5,7,ewallet,True,True,1,False,0
order_006197,user_9573,261,42920,50464,3.3,6,credit,True,True,2,False,0
order_023225,user_4643,254,59040,65255,3.5,22,ewallet,True,True,1,False,0
order_006008,user_6617,311,46215,42131,2.8,15,ewallet,True,True,1,False,0
order_000962,user_9905,166,66122,73935,1.9,19,ewallet,True,True,3,False,0
order_025975,user_11435,2,197705,28708,8.6,13,cod,False,False,4,True,70
order_009233,user_5087,363,44162,38286,1.7,13,credit,True,True,1,False,0
order_001955,user_7775,135,52955,52775,2.6,6,ewallet,True,True,3,False,0
order_006056,user_8898,219,69330,75420,2.1,22,credit,True,True,1,False,0
order_011219,user_8949,333,41220,46885,1.0,12,ewallet,True,True,2,False,0
order_001741,user_6702,220,43680,47611,6.9,21,ewallet,True,True,3,False,0
order_021461,user_6986,208,73884,65392,6.4,8,ewallet,True,True,1,False,0
order_024966,user_17982,1,130536,21689,18.8,7,cod,True,True,4,True,65
order_015461,user_8595,362,55998,62121,3.2,11,ewallet,True,True,2,False,0
order_016448,user_6979,209,28813,34705,2.1,8,ewallet,True,True,1,False,0
order_012461,user_8098,260,70677,76306,3.7,20,ewallet,True,True,2,False,0
order_015684,user_8322,240,72251,78620,3.6,16,ewallet,True,True,2,False,0
order_016859,user_7984,54,60127,53487,7.9,20,credit,True,True,2,False,0
order_015246,user_8005,265,46919,43987,5.7,17,credit,True,True,2,False,0
order_026192,user_11462,14,280903,28142,20.0,0,cod,True,True,6,True,80
order_010403,user_3993,357,46892,40738,1.9,12,ewallet,True,True,3,False,0
order_019859,user_2871,133,32058,30402,3.3,9,cod,True,True,1,False,5
order_018362,user_4339,319,33636,33025,2.7,12,credit,False,True,3,False,10
order_003193,user_5375,94,70250,63493,5.6,17,credit,True,True,1,False,0
order_005808,user_1218,261,62786,63179,4.8,11,credit,True,True,1,False,0
order_001455,user_9225,122,55354,54356,5.9,12,cod,True,True,2,False,5
order_002654,user_9248,280,39980,35079,2.1,15,ewallet,True,True,1,False,0
order_009493,user_5186,243,48037,52954,1.9,7,ewallet,False,True,2,False,10
order_011644,user_4949,240,46797,45371,2.8,11,credit,True,True,1,False,0
order_023658,user_3990,102,30898,26841,7.0,20,ewallet,True,True,3,False,0
order_008254,user_7709,243,28886,30739,5.8,8,cod,True,True,2,False,5
order_023019,user_4258,30,35731,31786,2.3,13,credit,True,True,3,False,0
order_029469,user_11504,5,287353,39371,16.1,20,ewallet,False,False,9,True,90
order_008098,user_8868,148,49239,42031,3.3,21,cod,True,True,1,False,5
order_003099,user_2366,237,43626,37328,3.4,17,ewallet,True,True,2,False,0
order_020904,user_8098,328,47435,54238,4.4,10,cod,True,True,1,False,5
order_015132,user_6719,89,63840,59226,6.7,9,ewallet,True,True,1,False,0
order_027991,user_15813,6,102863,33892,13.5,22,cod,False,False,8,True,95
order_006823,user_7949,248,32505,27333,3.0,21,credit,True,True,2,False,0
order_000634,user_6250,210,42521,49021,5.8,10,ewallet,True,True,2,False,0
order_017221,user_1930,213,72487,77429,3.8,12,cod,True,True,2,False,5
order_006962,user_6203,218,42558,50404,3.4,23,ewallet,False,False,2,False,35
order_023273,user_9689,326,26540,24794,2.1,4,ewallet,True,True,2,False,15
order_017373,user_7091,173,63450,56178,6.2,12,ewallet,True,True,3,False,0
order_012263,user_4936,225,67138,74051,2.9,15,ewallet,True,True,2,False,0
order_002941,user_9786,112,49916,55599,2.2,4,ewallet,True,True,3,False,15
order_017013,user_1259,300,31008,32007,7.1,14,ewallet,True,True,1,False,0
order_001033,user_3803,337,46422,55793,3.7,15,ewallet,True,True,3,False,0
order_029591,user_18026,14,292854,38147,18.5,6,cod,False,True,9,True,75
order_012907,user_8317,37,65129,72936,6.0,14,ewallet,True,True,2,False,0
order_002424,user_2482,222,73259,75476,1.5,11,credit,True,True,2,False,0
order_022099,user_5276,351,34509,43090,2.5,8,cod,True,True,2,False,5
order_011630,user_4284,107,45319,36362,7.1,8,ewallet,True,True,1,False,0
order_029317,user_11712,0,110890,37814,13.4,19,cod,False,False,7,True,85
order_015122,user_7888,163,73559,74933,7.9,7,ewallet,False,True,1,False,10
order_018482,user_1199,31,30709,35204,2.5,7,ewallet,True,True,3,False,0
order_028954,user_18906,4,128669,28117,15.0,21,cod,False,False,4,True,85
order_015912,user_7089,64,68524,75959,5.5,17,credit,True,True,2,False,0
order_008600,user_6932,114,59209,61295,4.9,9,ewallet,True,True,3,False,0
order_028373,user_16982,7,283626,21674,11.5,20,cod,True,False,7,True,75
order_029559,user_11272,5,116271,30700,10.8,5,ewallet,False,False,4,True,95
order_017961,user_7080,166,48688,48400,5.6,11,ewallet,True,True,3,False,0
